S17,19697,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,39245,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,39648,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,48390,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,48390,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,48528,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,48528,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,48530,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,48739,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,48739,A,door_access,HL A5,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,48758,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,48758,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,49313,A,door_access,HL A10,2017-01-17 00:00:00,None
S17,49713,A3,door_access,HL A10,2017-01-17 00:00:00,2017-03-10 23:59:59
S17,49719,A4,door_access,HL A10,2017-03-20 00:00:00,2017-05-21 23:59:59
S17,57344,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,57421,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,57425,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,57821,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,57825,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,60125,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,60407,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,60428,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,60428,A,door_access,HL A5,2017-01-17 00:00:00,None
S17,60461,A,door_access,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,62478,A3,door_access,HL A5,2017-01-17 00:00:00,None
S17,62478,A4,door_access,HL A5,2017-03-20 00:00:00,None
S17,99352,A4,door_access,HL A10,2017-03-25 00:00:00,None
S17,99353,A4,door_access,HL A5,2017-03-25 00:00:00,None
S17,99355,A3,door_access,HL A10,2017-02-18 00:00:00,None
S17,99355,A4,door_access,HL A10,2017-03-19 00:00:00,None
S17,99357,A4,door_access,HL A10A,2017-03-25 00:00:00,2017-04-14 23:59:59
S17,16374,A,room_reservation,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,16455,A,room_reservation,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,48530,A,room_reservation,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
S17,57344,A,room_reservation,HL A10A,2017-01-17 00:00:00,2017-05-21 23:59:59
